Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,DayName
16,7,2015-02-22,0,0,0,0,0,1,a,a,500.0,11.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
17,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,7.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
18,7,2015-02-22,0,0,0,0,0,0,d,c,1500.0,5.0,2005.0,1,40.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
19,7,2015-02-22,0,0,0,0,0,0,d,c,120.0,9.0,2014.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
20,7,2015-02-22,0,0,0,0,0,0,a,a,500.0,9.0,0.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
21,7,2015-02-22,0,0,0,0,0,0,a,c,1500.0,0.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
22,7,2015-02-22,0,0,0,0,0,0,a,a,500.0,0.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
23,7,2015-02-22,0,0,0,0,0,0,d,c,500.0,1.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
24,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,1.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
25,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
26,7,2015-02-22,0,0,0,0,0,0,d,a,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
27,7,2015-02-22,0,0,0,0,0,0,d,a,15000.0,9.0,2008.0,1,1.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
28,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,3.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
29,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,5.0,0.0,1,10.0,2015.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
30,7,2015-02-22,0,0,0,0,0,0,c,c,500.0,11.0,2014.0,1,22.0,2015.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
31,7,2015-02-22,0,0,0,0,0,0,d,c,500.0,0.0,2014.0,1,31.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
32,7,2015-02-22,0,0,0,0,0,1,a,a,3000.0,3.0,2010.0,1,1.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
33,7,2015-02-22,0,0,0,0,0,0,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
34,7,2015-02-22,0,0,0,0,0,0,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
35,7,2015-02-22,0,0,0,0,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
36,7,2015-02-22,0,0,0,0,0,0,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
37,7,2015-02-22,0,0,0,0,0,1,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
38,7,2015-02-22,0,0,0,0,0,0,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
39,7,2015-02-22,0,0,0,0,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
40,7,2015-02-22,0,0,0,0,0,0,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
41,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
42,7,2015-02-22,0,0,0,0,0,0,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
43,7,2015-02-22,0,0,0,0,0,0,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
44,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
45,7,2015-02-22,0,0,0,0,0,0,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
46,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
47,7,2015-02-22,0,0,0,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
48,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
49,7,2015-02-22,0,0,0,0,0,0,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
50,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
51,7,2015-02-22,0,0,0,0,0,0,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
52,7,2015-02-22,0,0,0,0,0,0,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
53,7,2015-02-22,0,0,0,0,0,0,a,c,1500.0,0.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
54,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
55,7,2015-02-22,0,0,0,0,0,1,d,c,1500.0,1.0,2005.0,1,22.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
56,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,7.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
57,7,2015-02-22,0,0,0,0,0,0,a,c,1500.0,0.0,2012.0,1,10.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
58,7,2015-02-22,0,0,0,0,0,0,d,c,1500.0,0.0,0.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
59,7,2015-02-22,0,0,0,0,0,0,d,c,500.0,7.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
60,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,11.0,0.0,1,31.0,2011.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
61,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,5.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
62,7,2015-02-22,0,0,0,0,0,0,a,a,15000.0,5.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
63,7,2015-02-22,0,0,0,0,0,0,c,c,3000.0,5.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
64,7,2015-02-22,0,0,0,0,0,1,c,c,1500.0,5.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
65,7,2015-02-22,0,0,0,0,0,0,a,c,1500.0,0.0,2014.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
66,7,2015-02-22,0,0,0,0,0,0,a,a,15000.0,3.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
67,7,2015-02-22,0,0,0,0,0,0,d,c,1500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
68,7,2015-02-22,0,0,0,0,0,0,c,c,500.0,7.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
69,7,2015-02-22,0,0,0,0,0,0,d,c,15000.0,1.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
70,7,2015-02-22,0,0,0,0,0,0,a,a,3000.0,5.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
71,7,2015-02-22,0,0,0,0,0,0,a,c,120.0,1.0,2008.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
72,7,2015-02-22,0,0,0,0,0,0,a,c,7500.0,9.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
73,7,2015-02-22,0,0,0,0,0,1,d,c,500.0,5.0,2008.0,1,40.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
74,7,2015-02-22,0,0,0,0,0,0,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
75,7,2015-02-22,0,0,0,0,0,1,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
76,7,2015-02-22,0,0,0,0,0,0,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
77,7,2015-02-22,0,0,0,0,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
78,7,2015-02-22,0,0,0,0,0,1,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
79,7,2015-02-22,0,0,0,0,0,0,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,22,8,1,Sunday
80,7,2015-02-22,0,0,0,0,0,1,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
81,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
82,7,2015-02-22,0,0,0,0,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
83,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
84,7,2015-02-22,0,0,0,0,0,0,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
85,7,2015-02-22,0,0,0,0,0,1,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,22,8,1,Sunday
86,7,2015-02-22,0,0,0,0,0,0,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
87,7,2015-02-22,0,0,0,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
88,7,2015-02-22,0,0,0,0,0,0,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
89,7,2015-02-22,0,0,0,0,0,0,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
90,7,2015-02-22,0,0,0,0,0,1,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
91,7,2015-02-22,0,0,0,0,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
92,7,2015-02-22,0,0,0,0,0,0,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
93,7,2015-02-22,0,0,0,0,0,0,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
94,7,2015-02-22,0,0,0,0,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
95,7,2015-02-22,0,0,0,0,0,0,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
96,7,2015-02-22,0,0,0,0,0,0,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
97,7,2015-02-22,0,0,0,0,0,0,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
98,7,2015-02-22,0,0,0,0,0,0,c,a,500.0,3.0,2008.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,2,22,8,1,Sunday
99,7,2015-02-22,0,0,0,0,0,1,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
100,7,2015-02-22,0,0,0,0,0,0,b,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,2,22,8,1,Sunday
1,1,2015-02-23,5166,572,1,0,0,0,a,c,3000.0,7.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
2,1,2015-02-23,5696,626,1,1,0,0,a,a,7500.0,5.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
3,1,2015-02-23,2546,302,1,1,0,0,d,c,500.0,5.0,2012.0,1,10.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
4,1,2015-02-23,6151,654,1,0,0,1,a,a,1500.0,1.0,2010.0,1,40.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
5,1,2015-02-23,5429,517,1,0,0,1,c,a,15000.0,0.0,2008.0,1,31.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
6,1,2015-02-23,4568,597,1,0,0,0,a,c,1500.0,1.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
7,1,2015-02-23,8030,950,1,0,0,1,a,a,1500.0,5.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
8,1,2015-02-23,0,0,0,0,0,0,a,c,500.0,9.0,2014.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
9,1,2015-02-23,2321,338,1,0,0,0,d,a,500.0,5.0,2014.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
10,1,2015-02-23,3564,499,1,1,0,0,d,c,3000.0,11.0,2012.0,1,1.0,2015.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
11,1,2015-02-23,7070,848,1,1,0,0,a,c,120.0,11.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
12,1,2015-02-23,12114,1095,1,0,0,1,d,c,3000.0,0.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
13,1,2015-02-23,3122,508,1,0,0,0,a,a,7500.0,5.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
14,1,2015-02-23,5742,517,1,1,0,0,a,c,1500.0,5.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
15,1,2015-02-23,9428,922,1,0,0,0,d,c,3000.0,11.0,2014.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
16,1,2015-02-23,4048,536,1,0,0,0,a,a,500.0,11.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
17,1,2015-02-23,5511,680,1,1,0,0,a,c,500.0,7.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
18,1,2015-02-23,2381,369,1,0,0,0,d,c,1500.0,5.0,2005.0,1,40.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
19,1,2015-02-23,12762,1159,1,0,0,0,d,c,120.0,9.0,2014.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
20,1,2015-02-23,5620,662,1,0,0,0,a,a,500.0,9.0,0.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
21,1,2015-02-23,9817,1067,1,1,0,0,a,c,1500.0,0.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
22,1,2015-02-23,6290,1038,1,0,0,0,a,a,500.0,0.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
23,1,2015-02-23,9349,703,1,1,0,1,d,c,500.0,1.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
24,1,2015-02-23,3577,316,1,1,0,0,a,a,1500.0,1.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
25,1,2015-02-23,5059,349,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
26,1,2015-02-23,5092,773,1,0,0,0,d,a,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
27,1,2015-02-23,6629,748,1,0,0,0,d,a,15000.0,9.0,2008.0,1,1.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
28,1,2015-02-23,6623,568,1,1,0,1,a,a,1500.0,3.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
29,1,2015-02-23,10017,971,1,1,0,0,a,a,1500.0,5.0,0.0,1,10.0,2015.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
30,1,2015-02-23,4050,380,1,1,0,0,c,c,500.0,11.0,2014.0,1,22.0,2015.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
31,1,2015-02-23,4689,437,1,0,0,0,d,c,500.0,0.0,2014.0,1,31.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
32,1,2015-02-23,4736,696,1,0,0,0,a,a,3000.0,3.0,2010.0,1,1.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
33,1,2015-02-23,9793,1045,1,1,0,1,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
34,1,2015-02-23,3959,348,1,1,0,0,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
35,1,2015-02-23,9065,718,1,1,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
36,1,2015-02-23,4976,611,1,1,0,0,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
37,1,2015-02-23,9551,933,1,0,0,0,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
38,1,2015-02-23,9149,752,1,1,0,0,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
39,1,2015-02-23,3265,347,1,1,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
40,1,2015-02-23,6278,563,1,0,0,1,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
41,1,2015-02-23,13903,1132,1,1,0,0,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
42,1,2015-02-23,4018,705,1,0,0,0,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
43,1,2015-02-23,8441,1042,1,1,0,1,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
44,1,2015-02-23,4360,418,1,0,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
45,1,2015-02-23,5518,632,1,1,0,0,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
46,1,2015-02-23,0,0,0,0,0,1,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
47,1,2015-02-23,3448,327,1,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
48,1,2015-02-23,8849,857,1,1,0,0,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
49,1,2015-02-23,7931,1034,1,1,0,1,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
50,1,2015-02-23,3211,317,1,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
51,1,2015-02-23,9913,948,1,1,0,1,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
52,1,2015-02-23,11091,1097,1,0,0,0,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
53,1,2015-02-23,2951,337,1,1,0,0,a,c,1500.0,0.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
54,1,2015-02-23,4138,388,1,0,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
55,1,2015-02-23,9659,1115,1,1,0,0,d,c,1500.0,1.0,2005.0,1,22.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
56,1,2015-02-23,9457,1167,1,0,0,1,a,a,1500.0,7.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
57,1,2015-02-23,3787,387,1,0,0,0,a,c,1500.0,0.0,2012.0,1,10.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
58,1,2015-02-23,5500,740,1,0,0,0,d,c,1500.0,0.0,0.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
59,1,2015-02-23,0,0,0,1,0,0,d,c,500.0,7.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
60,1,2015-02-23,7972,992,1,0,0,0,a,a,1500.0,11.0,0.0,1,31.0,2011.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
61,1,2015-02-23,6243,736,1,0,0,1,a,c,500.0,5.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
62,1,2015-02-23,13174,1041,1,1,0,0,a,a,15000.0,5.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
63,1,2015-02-23,5738,1028,1,0,0,1,c,c,3000.0,5.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
64,1,2015-02-23,4751,396,1,0,0,0,c,c,1500.0,5.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
65,1,2015-02-23,4131,553,1,0,0,0,a,c,1500.0,0.0,2014.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
66,1,2015-02-23,5400,464,1,1,0,0,a,a,15000.0,3.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
67,1,2015-02-23,10002,897,1,0,0,0,d,c,1500.0,1.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
68,1,2015-02-23,12184,1199,1,0,0,0,c,c,500.0,7.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
69,1,2015-02-23,5434,874,1,0,0,0,d,c,15000.0,1.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
70,1,2015-02-23,6100,718,1,0,0,0,a,a,3000.0,5.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
71,1,2015-02-23,6106,793,1,1,0,0,a,c,120.0,1.0,2008.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
72,1,2015-02-23,5348,633,1,0,0,0,a,c,7500.0,9.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
73,1,2015-02-23,6021,566,1,1,0,1,d,c,500.0,5.0,2008.0,1,40.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
74,1,2015-02-23,12659,1014,1,1,0,0,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
75,1,2015-02-23,5286,499,1,0,0,0,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
76,1,2015-02-23,12505,1149,1,1,0,0,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
77,1,2015-02-23,7762,878,1,0,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
78,1,2015-02-23,6227,580,1,1,0,0,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
79,1,2015-02-23,3269,343,1,0,0,1,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,2,23,9,1,Monday
80,1,2015-02-23,7263,730,1,1,0,0,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
81,1,2015-02-23,5165,511,1,1,0,0,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
82,1,2015-02-23,4090,345,1,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
83,1,2015-02-23,2554,350,1,0,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
84,1,2015-02-23,9184,1160,1,0,0,0,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
85,1,2015-02-23,7229,682,1,1,0,1,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,2,23,9,1,Monday
86,1,2015-02-23,11393,1028,1,0,0,0,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
87,1,2015-02-23,9223,784,1,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
88,1,2015-02-23,6840,572,1,0,0,0,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
89,1,2015-02-23,8484,750,1,1,0,1,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
90,1,2015-02-23,6781,1016,1,0,0,0,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
91,1,2015-02-23,7760,960,1,0,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
92,1,2015-02-23,3391,306,1,1,0,0,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
93,1,2015-02-23,4983,426,1,0,0,0,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
94,1,2015-02-23,4646,381,1,1,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
95,1,2015-02-23,2720,304,1,0,0,0,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
96,1,2015-02-23,4132,434,1,1,0,0,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,2,23,9,1,Monday
97,1,2015-02-23,8904,1039,1,0,0,0,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,2,23,9,1,Monday
